UID,START_TIME,CALDATA_ID,ANTENNA,BAND,FREQ_MIN,FREQ_MAX,AZ,EL,OFF_X,ERR_X,OFF_Y,ERR_Y,OFF_Z,ERR_Z,TEMP
uid://A002/Xa2300a/X8c1,2015-06-04 01:50:43.536000,CalData_7,DV18,ALMA_RB_07,282080512500.0,297861762500.0,-47.71182587364818,65.61453200991976,0.0,0.0,0.0,0.0,-3.824157747230161e-05,4.926430849393478e-06,271.681213379
uid://A002/Xa2300a/X8c1,2015-06-04 01:50:43.536000,CalData_7,DV19,ALMA_RB_07,282080512500.0,297861762500.0,-47.845841689178656,65.60403279282235,0.0,0.0,0.0,0.0,-7.684798408263975e-05,5.194549786163532e-06,271.681213379
uid://A002/Xa2300a/X8c1,2015-06-04 01:50:43.536000,CalData_7,DV20,ALMA_RB_07,282080512500.0,297861762500.0,-47.803466687937366,65.6235112860785,0.0,0.0,0.0,0.0,-1.0424209834738278e-05,4.8738947062132474e-06,271.681213379
uid://A002/Xa2300a/X8c1,2015-06-04 01:50:43.536000,CalData_7,DV21,ALMA_RB_07,282080512500.0,297861762500.0,-47.83251559183418,65.61880412629807,0.0,0.0,0.0,0.0,-4.121461792800527e-05,4.834442392921044e-06,271.681213379
uid://A002/Xa2300a/X8c1,2015-06-04 01:50:43.536000,CalData_7,DV22,ALMA_RB_07,282080512500.0,297861762500.0,-47.54066302170722,65.58037093130515,0.0,0.0,0.0,0.0,-3.040962247636302e-05,4.319176364674647e-06,271.681213379
uid://A002/Xa2300a/X8c1,2015-06-04 01:50:43.536000,CalData_7,DV23,ALMA_RB_07,282080512500.0,297861762500.0,-47.83108772107713,65.59321902903278,0.0,0.0,0.0,0.0,-5.8947455079849696e-05,4.998882759374022e-06,271.681213379
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA57,ALMA_RB_07,282080512500.0,297861762500.0,-49.31406853158191,65.05150943524013,0.0,0.0,4.242098666097646e-05,1.8029910436730075e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA59,ALMA_RB_07,282080512500.0,297861762500.0,-49.296799633162415,65.06095263011635,0.0,0.0,3.941264915257038e-06,1.3311084812731706e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA60,ALMA_RB_07,282080512500.0,297861762500.0,-49.290260375057414,65.05030047280307,0.0,0.0,-0.00023805888429957465,1.470495255668165e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA61,ALMA_RB_07,282080512500.0,297861762500.0,-49.26196310514492,65.10180003988062,0.0,0.0,5.484700013103445e-05,1.631305206343343e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA62,ALMA_RB_07,282080512500.0,297861762500.0,-49.313002382300745,65.09034896773541,0.0,0.0,-1.5975180914743634e-05,1.5133770016089786e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA63,ALMA_RB_07,282080512500.0,297861762500.0,-49.39996560045964,65.03871065815838,0.0,0.0,-1.953494984136791e-06,1.7422152245027102e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA64,ALMA_RB_07,282080512500.0,297861762500.0,-49.33393570240348,65.10979256942198,0.0,0.0,3.0710578714586597e-05,1.895544633952151e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV01,ALMA_RB_07,282080512500.0,297861762500.0,-49.26343869924866,65.0475752222321,0.0,0.0,-4.542890808425719e-05,1.769587914083359e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA50,ALMA_RB_07,282080512500.0,297861762500.0,-49.346800062138314,65.06636107648035,0.0,0.0,-1.0743040055772945e-05,1.5742384195427387e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA51,ALMA_RB_07,282080512500.0,297861762500.0,-49.42481454971145,65.08945226866336,0.0,0.0,2.35813220902487e-06,1.5692121423329807e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA52,ALMA_RB_07,282080512500.0,297861762500.0,-49.24359673276445,65.11955770347159,0.0,0.0,-9.335841030185972e-06,1.8684024234327994e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA53,ALMA_RB_07,282080512500.0,297861762500.0,-49.259579391318134,65.09971094065303,0.0,0.0,0.00015608303870757464,1.8169769399205495e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA54,ALMA_RB_07,282080512500.0,297861762500.0,-49.315345497177496,65.13447800238245,0.0,0.0,-7.998348159246954e-05,1.4421546902853725e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DA55,ALMA_RB_07,282080512500.0,297861762500.0,-49.368716846322805,65.1220985347152,0.0,0.0,4.193066385484525e-06,1.6152750532041132e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV18,ALMA_RB_07,282080512500.0,297861762500.0,-49.267541032606346,64.98981410588513,0.0,0.0,-7.333634905242687e-05,1.8673393925814774e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV19,ALMA_RB_07,282080512500.0,297861762500.0,-49.40200998599667,64.97947937421861,0.0,0.0,1.4320815281279563e-05,1.805274462927362e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV20,ALMA_RB_07,282080512500.0,297861762500.0,-49.360099252433336,64.9988515087412,0.0,0.0,4.6309447516799497e-05,1.7460665508254498e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV21,ALMA_RB_07,282080512500.0,297861762500.0,-49.39026066406594,64.99415950953181,0.0,0.0,-9.060613076949844e-05,1.7645081468423605e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV22,ALMA_RB_07,282080512500.0,297861762500.0,-49.098410559753304,64.95599680959144,0.0,0.0,-3.567432033204738e-05,1.8632871552412577e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV23,ALMA_RB_07,282080512500.0,297861762500.0,-49.38684833886104,64.96868989969718,0.0,0.0,-2.6228339358351865e-05,1.7932852836351914e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV05,ALMA_RB_07,282080512500.0,297861762500.0,-49.43680352867184,65.03471724020241,0.0,0.0,-3.467445435573896e-05,1.79334375541441e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV07,ALMA_RB_07,282080512500.0,297861762500.0,-49.19138600642248,64.96287083894815,0.0,0.0,-3.0476331853325985e-05,1.5599102724286784e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV10,ALMA_RB_07,282080512500.0,297861762500.0,-49.61775181992274,64.93076986765863,0.0,0.0,4.7064180027256776e-05,2.745419580240197e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV11,ALMA_RB_07,282080512500.0,297861762500.0,-49.40652818347318,64.92051943440448,0.0,0.0,-1.413129283053621e-05,1.695350143505883e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV12,ALMA_RB_07,282080512500.0,297861762500.0,-49.50513331086612,65.04871491371527,0.0,0.0,-0.00010726196476239301,1.690137273859344e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV13,ALMA_RB_07,282080512500.0,297861762500.0,-49.39229342860007,65.00068884227943,0.0,0.0,-1.919264248331181e-05,1.8937758570304585e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV14,ALMA_RB_07,282080512500.0,297861762500.0,-49.17429478141987,64.99438846089727,0.0,0.0,-6.726372388565574e-06,2.030924687414355e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV15,ALMA_RB_07,282080512500.0,297861762500.0,-49.459983657734995,65.06599249072802,0.0,0.0,-1.0735892429658528e-05,1.9414765254729482e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV16,ALMA_RB_07,282080512500.0,297861762500.0,-49.210382874488175,64.87229510313101,0.0,0.0,-4.749930744266512e-05,1.844578202746527e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV17,ALMA_RB_07,282080512500.0,297861762500.0,-49.1707841451972,64.91397737178451,0.0,0.0,1.4281284035093211e-05,1.879592415173768e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA44,ALMA_RB_07,282080512500.0,297861762500.0,-51.06178783754324,64.30328569021789,-4.815134586733849e-06,1.825965542052899e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA45,ALMA_RB_07,282080512500.0,297861762500.0,-50.8530363019109,64.33684694740553,3.528600591290221e-05,1.9893264092413036e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA50,ALMA_RB_07,282080512500.0,297861762500.0,-51.07268607716291,64.32000803905616,9.383727687881487e-06,1.691127750930835e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA51,ALMA_RB_07,282080512500.0,297861762500.0,-51.150759802539234,64.34293718649171,-1.1018553658698927e-05,1.6500956388965166e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA52,ALMA_RB_07,282080512500.0,297861762500.0,-50.96916533275817,64.3730627465659,1.228866853949318e-05,2.025129116338046e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA53,ALMA_RB_07,282080512500.0,297861762500.0,-50.984525190159154,64.35326312635402,1.8183238104398474e-05,1.95661896543964e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA54,ALMA_RB_07,282080512500.0,297861762500.0,-51.04031158279142,64.38789595063142,3.35870806787353e-05,1.970674035175018e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA55,ALMA_RB_07,282080512500.0,297861762500.0,-51.0946034798934,64.37571090903275,-1.5670236329879817e-05,2.078422555561254e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV24,ALMA_RB_07,282080512500.0,297861762500.0,-49.41008266481035,65.01822126004846,0.0,0.0,-3.024536177404154e-05,1.5926452195317144e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:54:30.288000,CalData_9,DV25,ALMA_RB_07,282080512500.0,297861762500.0,-49.237876274433965,65.02418669413005,0.0,0.0,-1.0883285913097662e-05,2.034066031275062e-05,0.0,0.0,271.727508545
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA47,ALMA_RB_07,282080512500.0,297861762500.0,-50.99729888411184,64.2962212631444,-1.360139268782513e-05,1.7697981497413004e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA49,ALMA_RB_07,282080512500.0,297861762500.0,-50.920007753939885,64.3749578936882,-7.391445479643604e-07,2.042472793948843e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA42,ALMA_RB_07,282080512500.0,297861762500.0,-51.20182265324037,64.42896354764008,8.511158872172158e-06,1.863593733438427e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA43,ALMA_RB_07,282080512500.0,297861762500.0,-51.102575497499195,64.30122684971788,-1.3020948286871273e-05,1.3788184721633224e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV14,ALMA_RB_07,282080512500.0,297861762500.0,-50.9005920042345,64.24792503414918,2.875464458502611e-05,1.5412155301801053e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV15,ALMA_RB_07,282080512500.0,297861762500.0,-51.18588995988181,64.31957468927591,-1.6175559112661924e-05,1.6462505380557518e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA57,ALMA_RB_07,282080512500.0,297861762500.0,-51.03953679719941,64.3050629299061,-1.561533658840497e-05,1.9792887560573244e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA59,ALMA_RB_07,282080512500.0,297861762500.0,-51.02204455854424,64.31461168142238,-1.5720950399147923e-05,1.718453588267884e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA60,ALMA_RB_07,282080512500.0,297861762500.0,-51.015966769219425,64.30401833518167,-0.00011472117818605712,1.8969737930321192e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA61,ALMA_RB_07,282080512500.0,297861762500.0,-50.988507886711105,64.35532860594785,-1.1998538878026891e-06,2.1211815377763223e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA62,ALMA_RB_07,282080512500.0,297861762500.0,-51.03849827216846,64.34408565789525,-5.93596776403807e-05,1.7007435323575793e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA63,ALMA_RB_07,282080512500.0,297861762500.0,-51.125220393242905,64.29227395484989,-6.202536774719094e-06,1.9149376681628173e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DA64,ALMA_RB_07,282080512500.0,297861762500.0,-51.059457238651405,64.3634480606571,1.4800451238089141e-05,1.9007076873461104e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV01,ALMA_RB_07,282080512500.0,297861762500.0,-50.98925503075912,64.30108983905882,-5.448176816073261e-06,1.6854780359687386e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV05,ALMA_RB_07,282080512500.0,297861762500.0,-51.1633953093487,64.28831341712394,5.930173956397721e-06,1.590432745762786e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV07,ALMA_RB_07,282080512500.0,297861762500.0,-50.916275492646655,64.21644175511301,-1.599384774179154e-05,1.3530892106888088e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV10,ALMA_RB_07,282080512500.0,297861762500.0,-51.342048790889045,64.18433521499566,8.132150100436559e-07,2.5943797950710192e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV11,ALMA_RB_07,282080512500.0,297861762500.0,-51.13300432387247,64.17449849133811,4.451761511475176e-07,1.6804594702021535e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV12,ALMA_RB_07,282080512500.0,297861762500.0,-51.229891691304154,64.30233919928567,0.00012366199558578263,1.738195412226222e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV13,ALMA_RB_07,282080512500.0,297861762500.0,-51.1174460997996,64.25437366308884,-1.1930449871515622e-05,1.6898251114448056e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV18,ALMA_RB_07,282080512500.0,297861762500.0,-50.992684256592526,64.24314418973096,-3.789676157459948e-05,1.3097934443299547e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV19,ALMA_RB_07,282080512500.0,297861762500.0,-51.12764073567442,64.23298510804071,-3.263298705528371e-06,1.707012710962079e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV22,ALMA_RB_07,282080512500.0,297861762500.0,-50.8258729607128,64.20970652398336,4.6313792113844374e-05,1.4246822017727579e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV23,ALMA_RB_07,282080512500.0,297861762500.0,-51.112085245425796,64.22223421471986,-4.2494915146255905e-05,1.5266250723982495e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV24,ALMA_RB_07,282080512500.0,297861762500.0,-51.135684637560765,64.27171028995892,-5.874972677576313e-05,1.4688240474227197e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV25,ALMA_RB_07,282080512500.0,297861762500.0,-50.96415947253407,64.27792894266393,-1.3897723112848511e-05,1.1838239970239136e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV20,ALMA_RB_07,282080512500.0,297861762500.0,-51.086279441964244,64.25224454380114,-1.190964461208849e-05,1.5575549711334414e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV21,ALMA_RB_07,282080512500.0,297861762500.0,-51.11764330854876,64.24756083743726,2.077794915861221e-05,1.544845027926597e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV16,ALMA_RB_07,282080512500.0,297861762500.0,-50.93543105337541,64.1258525384937,-1.0692594346532968e-05,1.4251911677088243e-05,0.0,0.0,0.0,0.0,271.773986816
uid://A002/Xa2300a/X8c1,2015-06-04 01:58:30.144000,CalData_11,DV17,ALMA_RB_07,282080512500.0,297861762500.0,-50.896509063129,64.1675848374982,4.638045637587359e-05,1.7195361238529623e-05,0.0,0.0,0.0,0.0,271.773986816
